date,state,district,type,beds
1/1/2015,Kedah,Kuala Muda,special_medical_institution,0
1/1/2016,Kedah,Kuala Muda,special_medical_institution,0
1/1/2017,Kedah,Kuala Muda,special_medical_institution,0
1/1/2018,Kedah,Kuala Muda,special_medical_institution,0
1/1/2019,Kedah,Kuala Muda,special_medical_institution,0
1/1/2020,Kedah,Kuala Muda,special_medical_institution,0
1/1/2021,Kedah,Kuala Muda,special_medical_institution,0
1/1/2022,Kedah,Kuala Muda,special_medical_institution,0
1/1/2015,Kedah,Kubang Pasu,all,103
1/1/2016,Kedah,Kubang Pasu,all,103
1/1/2017,Kedah,Kubang Pasu,all,103
1/1/2018,Kedah,Kubang Pasu,all,91
1/1/2019,Kedah,Kubang Pasu,all,91
1/1/2020,Kedah,Kubang Pasu,all,91
1/1/2021,Kedah,Kubang Pasu,all,91
1/1/2022,Kedah,Kubang Pasu,all,91
1/1/2015,Kedah,Kubang Pasu,hospital_moh,103
1/1/2016,Kedah,Kubang Pasu,hospital_moh,103
1/1/2017,Kedah,Kubang Pasu,hospital_moh,103
1/1/2018,Kedah,Kubang Pasu,hospital_moh,91
1/1/2019,Kedah,Kubang Pasu,hospital_moh,91
1/1/2020,Kedah,Kubang Pasu,hospital_moh,91
1/1/2021,Kedah,Kubang Pasu,hospital_moh,91
1/1/2022,Kedah,Kubang Pasu,hospital_moh,91
1/1/2015,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2016,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2017,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2018,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2019,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2020,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2021,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2022,Kedah,Kubang Pasu,hospital_non_moh,0
1/1/2015,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2016,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2017,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2018,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2019,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2020,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2021,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2022,Kedah,Kubang Pasu,special_medical_institution,0
1/1/2015,Kedah,Kulim,all,314
1/1/2016,Kedah,Kulim,all,350
1/1/2017,Kedah,Kulim,all,350
1/1/2018,Kedah,Kulim,all,350
1/1/2019,Kedah,Kulim,all,320
1/1/2020,Kedah,Kulim,all,320
1/1/2021,Kedah,Kulim,all,320
1/1/2022,Kedah,Kulim,all,320
1/1/2015,Kedah,Kulim,hospital_moh,314
1/1/2016,Kedah,Kulim,hospital_moh,350
1/1/2017,Kedah,Kulim,hospital_moh,350
1/1/2018,Kedah,Kulim,hospital_moh,350
1/1/2019,Kedah,Kulim,hospital_moh,320
1/1/2020,Kedah,Kulim,hospital_moh,320
1/1/2021,Kedah,Kulim,hospital_moh,320
1/1/2022,Kedah,Kulim,hospital_moh,320
1/1/2015,Kedah,Kulim,hospital_non_moh,0
1/1/2016,Kedah,Kulim,hospital_non_moh,0
1/1/2017,Kedah,Kulim,hospital_non_moh,0
1/1/2018,Kedah,Kulim,hospital_non_moh,0
1/1/2019,Kedah,Kulim,hospital_non_moh,0
1/1/2020,Kedah,Kulim,hospital_non_moh,0
1/1/2021,Kedah,Kulim,hospital_non_moh,0
1/1/2022,Kedah,Kulim,hospital_non_moh,0
1/1/2015,Kedah,Kulim,special_medical_institution,0
1/1/2016,Kedah,Kulim,special_medical_institution,0
1/1/2017,Kedah,Kulim,special_medical_institution,0
1/1/2018,Kedah,Kulim,special_medical_institution,0
1/1/2019,Kedah,Kulim,special_medical_institution,0
1/1/2020,Kedah,Kulim,special_medical_institution,0
1/1/2021,Kedah,Kulim,special_medical_institution,0
1/1/2022,Kedah,Kulim,special_medical_institution,0
1/1/2015,Kedah,Langkawi,all,110
1/1/2016,Kedah,Langkawi,all,110
1/1/2017,Kedah,Langkawi,all,110
1/1/2018,Kedah,Langkawi,all,110
1/1/2019,Kedah,Langkawi,all,110
1/1/2020,Kedah,Langkawi,all,110
1/1/2021,Kedah,Langkawi,all,163
1/1/2022,Kedah,Langkawi,all,163
1/1/2015,Kedah,Langkawi,hospital_moh,110
1/1/2016,Kedah,Langkawi,hospital_moh,110
1/1/2017,Kedah,Langkawi,hospital_moh,110
1/1/2018,Kedah,Langkawi,hospital_moh,110
1/1/2019,Kedah,Langkawi,hospital_moh,110
1/1/2020,Kedah,Langkawi,hospital_moh,110
1/1/2021,Kedah,Langkawi,hospital_moh,163
1/1/2022,Kedah,Langkawi,hospital_moh,163
1/1/2015,Kedah,Langkawi,hospital_non_moh,0
1/1/2016,Kedah,Langkawi,hospital_non_moh,0
1/1/2017,Kedah,Langkawi,hospital_non_moh,0
1/1/2018,Kedah,Langkawi,hospital_non_moh,0
1/1/2019,Kedah,Langkawi,hospital_non_moh,0
1/1/2020,Kedah,Langkawi,hospital_non_moh,0
1/1/2021,Kedah,Langkawi,hospital_non_moh,0
1/1/2022,Kedah,Langkawi,hospital_non_moh,0
1/1/2015,Kedah,Langkawi,special_medical_institution,0
1/1/2016,Kedah,Langkawi,special_medical_institution,0
1/1/2017,Kedah,Langkawi,special_medical_institution,0
1/1/2018,Kedah,Langkawi,special_medical_institution,0
1/1/2019,Kedah,Langkawi,special_medical_institution,0
1/1/2020,Kedah,Langkawi,special_medical_institution,0
1/1/2021,Kedah,Langkawi,special_medical_institution,0
1/1/2022,Kedah,Langkawi,special_medical_institution,0
1/1/2015,Kedah,Padang Terap,all,72
1/1/2016,Kedah,Padang Terap,all,72
1/1/2017,Kedah,Padang Terap,all,89
1/1/2018,Kedah,Padang Terap,all,89
1/1/2019,Kedah,Padang Terap,all,89
1/1/2020,Kedah,Padang Terap,all,80
1/1/2021,Kedah,Padang Terap,all,80
1/1/2022,Kedah,Padang Terap,all,80
1/1/2015,Kedah,Padang Terap,hospital_moh,72
1/1/2016,Kedah,Padang Terap,hospital_moh,72
1/1/2017,Kedah,Padang Terap,hospital_moh,89
1/1/2018,Kedah,Padang Terap,hospital_moh,89
1/1/2019,Kedah,Padang Terap,hospital_moh,89
1/1/2020,Kedah,Padang Terap,hospital_moh,80
1/1/2021,Kedah,Padang Terap,hospital_moh,80
1/1/2022,Kedah,Padang Terap,hospital_moh,80
1/1/2015,Kedah,Padang Terap,hospital_non_moh,0
1/1/2016,Kedah,Padang Terap,hospital_non_moh,0
1/1/2017,Kedah,Padang Terap,hospital_non_moh,0
1/1/2018,Kedah,Padang Terap,hospital_non_moh,0
1/1/2019,Kedah,Padang Terap,hospital_non_moh,0
1/1/2020,Kedah,Padang Terap,hospital_non_moh,0
1/1/2021,Kedah,Padang Terap,hospital_non_moh,0
1/1/2022,Kedah,Padang Terap,hospital_non_moh,0
1/1/2015,Kedah,Padang Terap,special_medical_institution,0
1/1/2016,Kedah,Padang Terap,special_medical_institution,0
1/1/2017,Kedah,Padang Terap,special_medical_institution,0
1/1/2018,Kedah,Padang Terap,special_medical_institution,0
1/1/2019,Kedah,Padang Terap,special_medical_institution,0
1/1/2020,Kedah,Padang Terap,special_medical_institution,0
1/1/2021,Kedah,Padang Terap,special_medical_institution,0
1/1/2022,Kedah,Padang Terap,special_medical_institution,0
1/1/2015,Kedah,Pendang,all,0
1/1/2016,Kedah,Pendang,all,0
1/1/2017,Kedah,Pendang,all,0
1/1/2018,Kedah,Pendang,all,0
1/1/2019,Kedah,Pendang,all,0
1/1/2020,Kedah,Pendang,all,0
1/1/2021,Kedah,Pendang,all,0
1/1/2022,Kedah,Pendang,all,0
1/1/2015,Kedah,Pendang,hospital_moh,0
1/1/2016,Kedah,Pendang,hospital_moh,0
1/1/2017,Kedah,Pendang,hospital_moh,0
1/1/2018,Kedah,Pendang,hospital_moh,0
1/1/2019,Kedah,Pendang,hospital_moh,0
1/1/2020,Kedah,Pendang,hospital_moh,0
1/1/2021,Kedah,Pendang,hospital_moh,0
1/1/2022,Kedah,Pendang,hospital_moh,0
1/1/2015,Kedah,Pendang,hospital_non_moh,0
1/1/2016,Kedah,Pendang,hospital_non_moh,0
1/1/2017,Kedah,Pendang,hospital_non_moh,0
1/1/2018,Kedah,Pendang,hospital_non_moh,0
1/1/2019,Kedah,Pendang,hospital_non_moh,0
1/1/2020,Kedah,Pendang,hospital_non_moh,0
1/1/2021,Kedah,Pendang,hospital_non_moh,0
1/1/2022,Kedah,Pendang,hospital_non_moh,0
1/1/2015,Kedah,Pendang,special_medical_institution,0
1/1/2016,Kedah,Pendang,special_medical_institution,0
1/1/2017,Kedah,Pendang,special_medical_institution,0
1/1/2018,Kedah,Pendang,special_medical_institution,0
1/1/2019,Kedah,Pendang,special_medical_institution,0
1/1/2020,Kedah,Pendang,special_medical_institution,0
1/1/2021,Kedah,Pendang,special_medical_institution,0
1/1/2022,Kedah,Pendang,special_medical_institution,0
1/1/2015,Kedah,Pokok Sena,all,0
1/1/2016,Kedah,Pokok Sena,all,0
1/1/2017,Kedah,Pokok Sena,all,0
1/1/2018,Kedah,Pokok Sena,all,0
1/1/2019,Kedah,Pokok Sena,all,0
1/1/2020,Kedah,Pokok Sena,all,0
1/1/2021,Kedah,Pokok Sena,all,0
1/1/2022,Kedah,Pokok Sena,all,0
1/1/2015,Kedah,Pokok Sena,hospital_moh,0
1/1/2016,Kedah,Pokok Sena,hospital_moh,0
1/1/2017,Kedah,Pokok Sena,hospital_moh,0
1/1/2018,Kedah,Pokok Sena,hospital_moh,0
1/1/2019,Kedah,Pokok Sena,hospital_moh,0
1/1/2020,Kedah,Pokok Sena,hospital_moh,0
1/1/2021,Kedah,Pokok Sena,hospital_moh,0
1/1/2022,Kedah,Pokok Sena,hospital_moh,0
1/1/2015,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2016,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2017,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2018,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2019,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2020,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2021,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2022,Kedah,Pokok Sena,hospital_non_moh,0
1/1/2015,Kedah,Pokok Sena,special_medical_institution,0
1/1/2016,Kedah,Pokok Sena,special_medical_institution,0
1/1/2017,Kedah,Pokok Sena,special_medical_institution,0
1/1/2018,Kedah,Pokok Sena,special_medical_institution,0
1/1/2019,Kedah,Pokok Sena,special_medical_institution,0
1/1/2020,Kedah,Pokok Sena,special_medical_institution,0
1/1/2021,Kedah,Pokok Sena,special_medical_institution,0
1/1/2022,Kedah,Pokok Sena,special_medical_institution,0
1/1/2015,Kedah,Sik,all,93
1/1/2016,Kedah,Sik,all,93
1/1/2017,Kedah,Sik,all,93
1/1/2018,Kedah,Sik,all,93
1/1/2019,Kedah,Sik,all,93
1/1/2020,Kedah,Sik,all,93
1/1/2021,Kedah,Sik,all,93
1/1/2022,Kedah,Sik,all,93
1/1/2015,Kedah,Sik,hospital_moh,93
1/1/2016,Kedah,Sik,hospital_moh,93
1/1/2017,Kedah,Sik,hospital_moh,93
1/1/2018,Kedah,Sik,hospital_moh,93
1/1/2019,Kedah,Sik,hospital_moh,93
1/1/2020,Kedah,Sik,hospital_moh,93
1/1/2021,Kedah,Sik,hospital_moh,93
1/1/2022,Kedah,Sik,hospital_moh,93
1/1/2015,Kedah,Sik,hospital_non_moh,0
1/1/2016,Kedah,Sik,hospital_non_moh,0
1/1/2017,Kedah,Sik,hospital_non_moh,0
1/1/2018,Kedah,Sik,hospital_non_moh,0
1/1/2019,Kedah,Sik,hospital_non_moh,0
1/1/2020,Kedah,Sik,hospital_non_moh,0
1/1/2021,Kedah,Sik,hospital_non_moh,0
1/1/2022,Kedah,Sik,hospital_non_moh,0
1/1/2015,Kedah,Sik,special_medical_institution,0
1/1/2016,Kedah,Sik,special_medical_institution,0
1/1/2017,Kedah,Sik,special_medical_institution,0
1/1/2018,Kedah,Sik,special_medical_institution,0
1/1/2019,Kedah,Sik,special_medical_institution,0
1/1/2020,Kedah,Sik,special_medical_institution,0
1/1/2021,Kedah,Sik,special_medical_institution,0
1/1/2022,Kedah,Sik,special_medical_institution,0
1/1/2015,Kedah,Yan,all,89
1/1/2016,Kedah,Yan,all,89
1/1/2017,Kedah,Yan,all,89
1/1/2018,Kedah,Yan,all,89
1/1/2019,Kedah,Yan,all,89
1/1/2020,Kedah,Yan,all,89
1/1/2021,Kedah,Yan,all,89
1/1/2022,Kedah,Yan,all,89
1/1/2015,Kedah,Yan,hospital_moh,89
1/1/2016,Kedah,Yan,hospital_moh,89
1/1/2017,Kedah,Yan,hospital_moh,89
1/1/2018,Kedah,Yan,hospital_moh,89
1/1/2019,Kedah,Yan,hospital_moh,89
1/1/2020,Kedah,Yan,hospital_moh,89
1/1/2021,Kedah,Yan,hospital_moh,89
1/1/2022,Kedah,Yan,hospital_moh,89
1/1/2015,Kedah,Yan,hospital_non_moh,0
1/1/2016,Kedah,Yan,hospital_non_moh,0
1/1/2017,Kedah,Yan,hospital_non_moh,0
1/1/2018,Kedah,Yan,hospital_non_moh,0
1/1/2019,Kedah,Yan,hospital_non_moh,0
1/1/2020,Kedah,Yan,hospital_non_moh,0
1/1/2021,Kedah,Yan,hospital_non_moh,0
1/1/2022,Kedah,Yan,hospital_non_moh,0
1/1/2015,Kedah,Yan,special_medical_institution,0
1/1/2016,Kedah,Yan,special_medical_institution,0
1/1/2017,Kedah,Yan,special_medical_institution,0
1/1/2018,Kedah,Yan,special_medical_institution,0
1/1/2019,Kedah,Yan,special_medical_institution,0
1/1/2020,Kedah,Yan,special_medical_institution,0
1/1/2021,Kedah,Yan,special_medical_institution,0
1/1/2022,Kedah,Yan,special_medical_institution,0
1/1/2015,Kelantan,All Districts,all,2509
1/1/2016,Kelantan,All Districts,all,2589
1/1/2017,Kelantan,All Districts,all,2590
1/1/2018,Kelantan,All Districts,all,2659
1/1/2019,Kelantan,All Districts,all,2787
1/1/2020,Kelantan,All Districts,all,2786
1/1/2021,Kelantan,All Districts,all,2812
1/1/2022,Kelantan,All Districts,all,2970
1/1/2015,Kelantan,All Districts,hospital_moh,1740
1/1/2016,Kelantan,All Districts,hospital_moh,1816
1/1/2017,Kelantan,All Districts,hospital_moh,1816
1/1/2018,Kelantan,All Districts,hospital_moh,1843
1/1/2019,Kelantan,All Districts,hospital_moh,1958
1/1/2020,Kelantan,All Districts,hospital_moh,1957
1/1/2021,Kelantan,All Districts,hospital_moh,1983
1/1/2022,Kelantan,All Districts,hospital_moh,2141
1/1/2015,Kelantan,All Districts,hospital_non_moh,769
1/1/2016,Kelantan,All Districts,hospital_non_moh,773
1/1/2017,Kelantan,All Districts,hospital_non_moh,774
1/1/2018,Kelantan,All Districts,hospital_non_moh,816
1/1/2019,Kelantan,All Districts,hospital_non_moh,829
1/1/2020,Kelantan,All Districts,hospital_non_moh,829
1/1/2021,Kelantan,All Districts,hospital_non_moh,829
1/1/2022,Kelantan,All Districts,hospital_non_moh,829
1/1/2015,Kelantan,All Districts,special_medical_institution,0
1/1/2016,Kelantan,All Districts,special_medical_institution,0
1/1/2017,Kelantan,All Districts,special_medical_institution,0
1/1/2018,Kelantan,All Districts,special_medical_institution,0
1/1/2019,Kelantan,All Districts,special_medical_institution,0
1/1/2020,Kelantan,All Districts,special_medical_institution,0
1/1/2021,Kelantan,All Districts,special_medical_institution,0
1/1/2022,Kelantan,All Districts,special_medical_institution,0
1/1/2015,Kelantan,Bachok,all,0
1/1/2016,Kelantan,Bachok,all,0
1/1/2017,Kelantan,Bachok,all,0
1/1/2018,Kelantan,Bachok,all,0
1/1/2019,Kelantan,Bachok,all,0
1/1/2020,Kelantan,Bachok,all,0
1/1/2021,Kelantan,Bachok,all,0
1/1/2022,Kelantan,Bachok,all,0
1/1/2015,Kelantan,Bachok,hospital_moh,0
1/1/2016,Kelantan,Bachok,hospital_moh,0
1/1/2017,Kelantan,Bachok,hospital_moh,0
1/1/2018,Kelantan,Bachok,hospital_moh,0
1/1/2019,Kelantan,Bachok,hospital_moh,0
1/1/2020,Kelantan,Bachok,hospital_moh,0
1/1/2021,Kelantan,Bachok,hospital_moh,0
1/1/2022,Kelantan,Bachok,hospital_moh,0
1/1/2015,Kelantan,Bachok,hospital_non_moh,0
1/1/2016,Kelantan,Bachok,hospital_non_moh,0
1/1/2017,Kelantan,Bachok,hospital_non_moh,0
1/1/2018,Kelantan,Bachok,hospital_non_moh,0
1/1/2019,Kelantan,Bachok,hospital_non_moh,0
1/1/2020,Kelantan,Bachok,hospital_non_moh,0
1/1/2021,Kelantan,Bachok,hospital_non_moh,0
1/1/2022,Kelantan,Bachok,hospital_non_moh,0
1/1/2015,Kelantan,Bachok,special_medical_institution,0
1/1/2016,Kelantan,Bachok,special_medical_institution,0
1/1/2017,Kelantan,Bachok,special_medical_institution,0
1/1/2018,Kelantan,Bachok,special_medical_institution,0
1/1/2019,Kelantan,Bachok,special_medical_institution,0
1/1/2020,Kelantan,Bachok,special_medical_institution,0
1/1/2021,Kelantan,Bachok,special_medical_institution,0
1/1/2022,Kelantan,Bachok,special_medical_institution,0
1/1/2015,Kelantan,Gua Musang,all,90
1/1/2016,Kelantan,Gua Musang,all,90
1/1/2017,Kelantan,Gua Musang,all,90
1/1/2018,Kelantan,Gua Musang,all,90
1/1/2019,Kelantan,Gua Musang,all,90
1/1/2020,Kelantan,Gua Musang,all,90
1/1/2021,Kelantan,Gua Musang,all,90
1/1/2022,Kelantan,Gua Musang,all,90
1/1/2015,Kelantan,Gua Musang,hospital_moh,90
1/1/2016,Kelantan,Gua Musang,hospital_moh,90
1/1/2017,Kelantan,Gua Musang,hospital_moh,90
1/1/2018,Kelantan,Gua Musang,hospital_moh,90
1/1/2019,Kelantan,Gua Musang,hospital_moh,90
1/1/2020,Kelantan,Gua Musang,hospital_moh,90
1/1/2021,Kelantan,Gua Musang,hospital_moh,90
1/1/2022,Kelantan,Gua Musang,hospital_moh,90
1/1/2015,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2016,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2017,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2018,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2019,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2020,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2021,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2022,Kelantan,Gua Musang,hospital_non_moh,0
1/1/2015,Kelantan,Gua Musang,special_medical_institution,0
1/1/2016,Kelantan,Gua Musang,special_medical_institution,0
1/1/2017,Kelantan,Gua Musang,special_medical_institution,0
1/1/2018,Kelantan,Gua Musang,special_medical_institution,0
1/1/2019,Kelantan,Gua Musang,special_medical_institution,0
1/1/2020,Kelantan,Gua Musang,special_medical_institution,0
1/1/2021,Kelantan,Gua Musang,special_medical_institution,0
1/1/2022,Kelantan,Gua Musang,special_medical_institution,0
1/1/2015,Kelantan,Jeli,all,24
1/1/2016,Kelantan,Jeli,all,80
1/1/2017,Kelantan,Jeli,all,80
1/1/2018,Kelantan,Jeli,all,80
1/1/2019,Kelantan,Jeli,all,80
1/1/2020,Kelantan,Jeli,all,80
1/1/2021,Kelantan,Jeli,all,80
1/1/2022,Kelantan,Jeli,all,80
1/1/2015,Kelantan,Jeli,hospital_moh,24
1/1/2016,Kelantan,Jeli,hospital_moh,80
1/1/2017,Kelantan,Jeli,hospital_moh,80
1/1/2018,Kelantan,Jeli,hospital_moh,80
1/1/2019,Kelantan,Jeli,hospital_moh,80
1/1/2020,Kelantan,Jeli,hospital_moh,80
1/1/2021,Kelantan,Jeli,hospital_moh,80
1/1/2022,Kelantan,Jeli,hospital_moh,80
1/1/2015,Kelantan,Jeli,hospital_non_moh,0
1/1/2016,Kelantan,Jeli,hospital_non_moh,0
1/1/2017,Kelantan,Jeli,hospital_non_moh,0
1/1/2018,Kelantan,Jeli,hospital_non_moh,0
1/1/2019,Kelantan,Jeli,hospital_non_moh,0
1/1/2020,Kelantan,Jeli,hospital_non_moh,0
1/1/2021,Kelantan,Jeli,hospital_non_moh,0
1/1/2022,Kelantan,Jeli,hospital_non_moh,0
1/1/2015,Kelantan,Jeli,special_medical_institution,0
1/1/2016,Kelantan,Jeli,special_medical_institution,0
1/1/2017,Kelantan,Jeli,special_medical_institution,0
1/1/2018,Kelantan,Jeli,special_medical_institution,0
1/1/2019,Kelantan,Jeli,special_medical_institution,0
1/1/2020,Kelantan,Jeli,special_medical_institution,0
1/1/2021,Kelantan,Jeli,special_medical_institution,0
1/1/2022,Kelantan,Jeli,special_medical_institution,0
1/1/2015,Kelantan,Kota Bharu,all,1689
1/1/2016,Kelantan,Kota Bharu,all,1710
1/1/2017,Kelantan,Kota Bharu,all,1711
1/1/2018,Kelantan,Kota Bharu,all,1780
1/1/2019,Kelantan,Kota Bharu,all,1811
1/1/2020,Kelantan,Kota Bharu,all,1811
1/1/2021,Kelantan,Kota Bharu,all,1811
1/1/2022,Kelantan,Kota Bharu,all,1811
1/1/2015,Kelantan,Kota Bharu,hospital_moh,920
1/1/2016,Kelantan,Kota Bharu,hospital_moh,937
1/1/2017,Kelantan,Kota Bharu,hospital_moh,937
1/1/2018,Kelantan,Kota Bharu,hospital_moh,964
1/1/2019,Kelantan,Kota Bharu,hospital_moh,982
1/1/2020,Kelantan,Kota Bharu,hospital_moh,982
1/1/2021,Kelantan,Kota Bharu,hospital_moh,982
1/1/2022,Kelantan,Kota Bharu,hospital_moh,982
1/1/2015,Kelantan,Kota Bharu,hospital_non_moh,769
1/1/2016,Kelantan,Kota Bharu,hospital_non_moh,773
1/1/2017,Kelantan,Kota Bharu,hospital_non_moh,774
1/1/2018,Kelantan,Kota Bharu,hospital_non_moh,816
1/1/2019,Kelantan,Kota Bharu,hospital_non_moh,829
1/1/2020,Kelantan,Kota Bharu,hospital_non_moh,829
1/1/2021,Kelantan,Kota Bharu,hospital_non_moh,829
1/1/2022,Kelantan,Kota Bharu,hospital_non_moh,829
1/1/2015,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2016,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2017,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2018,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2019,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2020,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2021,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2022,Kelantan,Kota Bharu,special_medical_institution,0
1/1/2015,Kelantan,Kuala Krai,all,172
1/1/2016,Kelantan,Kuala Krai,all,172
1/1/2017,Kelantan,Kuala Krai,all,172
1/1/2018,Kelantan,Kuala Krai,all,172
1/1/2019,Kelantan,Kuala Krai,all,268
1/1/2020,Kelantan,Kuala Krai,all,268
1/1/2021,Kelantan,Kuala Krai,all,268
1/1/2022,Kelantan,Kuala Krai,all,424
1/1/2015,Kelantan,Kuala Krai,hospital_moh,172
1/1/2016,Kelantan,Kuala Krai,hospital_moh,172
1/1/2017,Kelantan,Kuala Krai,hospital_moh,172
1/1/2018,Kelantan,Kuala Krai,hospital_moh,172
1/1/2019,Kelantan,Kuala Krai,hospital_moh,268
1/1/2020,Kelantan,Kuala Krai,hospital_moh,268
1/1/2021,Kelantan,Kuala Krai,hospital_moh,268
1/1/2022,Kelantan,Kuala Krai,hospital_moh,424
1/1/2015,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2016,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2017,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2018,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2019,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2020,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2021,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2022,Kelantan,Kuala Krai,hospital_non_moh,0
1/1/2015,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2016,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2017,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2018,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2019,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2020,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2021,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2022,Kelantan,Kuala Krai,special_medical_institution,0
1/1/2015,Kelantan,Machang,all,90
1/1/2016,Kelantan,Machang,all,90
1/1/2017,Kelantan,Machang,all,90
1/1/2018,Kelantan,Machang,all,90
1/1/2019,Kelantan,Machang,all,90
1/1/2020,Kelantan,Machang,all,90
1/1/2021,Kelantan,Machang,all,90
1/1/2022,Kelantan,Machang,all,90
1/1/2015,Kelantan,Machang,hospital_moh,90
1/1/2016,Kelantan,Machang,hospital_moh,90
1/1/2017,Kelantan,Machang,hospital_moh,90
1/1/2018,Kelantan,Machang,hospital_moh,90
1/1/2019,Kelantan,Machang,hospital_moh,90
1/1/2020,Kelantan,Machang,hospital_moh,90
1/1/2021,Kelantan,Machang,hospital_moh,90
1/1/2022,Kelantan,Machang,hospital_moh,90
1/1/2015,Kelantan,Machang,hospital_non_moh,0
1/1/2016,Kelantan,Machang,hospital_non_moh,0
1/1/2017,Kelantan,Machang,hospital_non_moh,0
1/1/2018,Kelantan,Machang,hospital_non_moh,0
1/1/2019,Kelantan,Machang,hospital_non_moh,0
1/1/2020,Kelantan,Machang,hospital_non_moh,0
1/1/2021,Kelantan,Machang,hospital_non_moh,0
1/1/2022,Kelantan,Machang,hospital_non_moh,0
1/1/2015,Kelantan,Machang,special_medical_institution,0
1/1/2016,Kelantan,Machang,special_medical_institution,0
1/1/2017,Kelantan,Machang,special_medical_institution,0
1/1/2018,Kelantan,Machang,special_medical_institution,0
1/1/2019,Kelantan,Machang,special_medical_institution,0
1/1/2020,Kelantan,Machang,special_medical_institution,0
1/1/2021,Kelantan,Machang,special_medical_institution,0
1/1/2022,Kelantan,Machang,special_medical_institution,0
1/1/2015,Kelantan,Pasir Mas,all,120
1/1/2016,Kelantan,Pasir Mas,all,120
1/1/2017,Kelantan,Pasir Mas,all,120
1/1/2018,Kelantan,Pasir Mas,all,120
1/1/2019,Kelantan,Pasir Mas,all,120
1/1/2020,Kelantan,Pasir Mas,all,120
1/1/2021,Kelantan,Pasir Mas,all,120
1/1/2022,Kelantan,Pasir Mas,all,120
1/1/2015,Kelantan,Pasir Mas,hospital_moh,120
1/1/2016,Kelantan,Pasir Mas,hospital_moh,120
1/1/2017,Kelantan,Pasir Mas,hospital_moh,120
1/1/2018,Kelantan,Pasir Mas,hospital_moh,120
